concept_id,concept,prompt_id,prompt,attribute_id,attribute,attribute_values
56,a cookie,334,a cookie during a scuba dive.,184,Does the cookie have chocolate chips?,"{'Yes', 'No'}"
56,a cookie,334,a cookie during a scuba dive.,220,Is the cookie part of a larger set or displayed alone?,"{'The cookie is part of a larger set', 'The cookie is displayed alone'}"
56,a cookie,334,a cookie during a scuba dive.,252,Is the cookie intact or has it been bitten into or broken?,"{'The cookie is broken or has been bitten into', 'The cookie is intact'}"
56,a cookie,334,a cookie during a scuba dive.,278,What is the color of the cookie?,"{'yellow', 'black', 'multi-colored', 'orange', 'beige', 'green', 'red', 'golden', 'blue', 'brown', 'white'}"
56,a cookie,335,a cookie in a volcano crater.,149,What shape is the cookie?,"{'gingerbread man', 'Christmas tree', 'flower', 'rectangular', 'heart', 'star', 'circle', 'animal shapes (e.g., bear, elephant)', 'square', 'triangle', 'round'}"
56,a cookie,335,a cookie in a volcano crater.,184,Does the cookie have chocolate chips?,"{'Yes', 'No'}"
56,a cookie,335,a cookie in a volcano crater.,220,Is the cookie part of a larger set or displayed alone?,"{'The cookie is part of a larger set', 'The cookie is displayed alone'}"
56,a cookie,335,a cookie in a volcano crater.,252,Is the cookie intact or has it been bitten into or broken?,"{'The cookie is broken or has been bitten into', 'The cookie is intact'}"
56,a cookie,335,a cookie in a volcano crater.,278,What is the color of the cookie?,"{'yellow', 'black', 'multi-colored', 'orange', 'beige', 'green', 'red', 'golden', 'blue', 'brown', 'white'}"
57,a cup of soda,336,a cup of soda at a fast food restaurant.,150,Is there a lid on the cup?,"{'Yes', 'No'}"
57,a cup of soda,336,a cup of soda at a fast food restaurant.,185,Does the cup have a straw in it?,"{'Yes', 'No'}"
57,a cup of soda,336,a cup of soda at a fast food restaurant.,221,"If visible, what flavor is the soda (based on its color)?","{'beer', 'ginger ale', 'lemon-lime', 'cola', 'blue raspberry', 'orange', 'cherry', 'grape'}"
57,a cup of soda,336,a cup of soda at a fast food restaurant.,253,Is the cup translucent or opaque?,"{'opaque', 'translucent', 'neither'}"
57,a cup of soda,336,a cup of soda at a fast food restaurant.,279,Can you see ice in the soda?,"{'Yes', 'No'}"
57,a cup of soda,337,a cup of soda in a movie theater.,150,Is there a lid on the cup?,"{'Yes', 'No'}"
57,a cup of soda,337,a cup of soda in a movie theater.,185,Does the cup have a straw in it?,"{'Yes', 'No'}"
57,a cup of soda,337,a cup of soda in a movie theater.,221,"If visible, what flavor is the soda (based on its color)?","{'beer', 'ginger ale', 'lemon-lime', 'cola', 'blue raspberry', 'orange', 'cherry', 'grape'}"
57,a cup of soda,337,a cup of soda in a movie theater.,253,Is the cup translucent or opaque?,"{'opaque', 'translucent', 'neither'}"
57,a cup of soda,337,a cup of soda in a movie theater.,279,Can you see ice in the soda?,"{'Yes', 'No'}"
57,a cup of soda,338,a cup of soda at a picnic.,150,Is there a lid on the cup?,"{'Yes', 'No'}"
57,a cup of soda,338,a cup of soda at a picnic.,185,Does the cup have a straw in it?,"{'Yes', 'No'}"
57,a cup of soda,338,a cup of soda at a picnic.,221,"If visible, what flavor is the soda (based on its color)?","{'beer', 'ginger ale', 'lemon-lime', 'cola', 'blue raspberry', 'orange', 'cherry', 'grape'}"
57,a cup of soda,338,a cup of soda at a picnic.,253,Is the cup translucent or opaque?,"{'opaque', 'translucent', 'neither'}"
57,a cup of soda,338,a cup of soda at a picnic.,279,Can you see ice in the soda?,"{'Yes', 'No'}"
57,a cup of soda,339,a cup of soda in the vacuum of space.,150,Is there a lid on the cup?,"{'Yes', 'No'}"
57,a cup of soda,339,a cup of soda in the vacuum of space.,185,Does the cup have a straw in it?,"{'Yes', 'No'}"
57,a cup of soda,339,a cup of soda in the vacuum of space.,221,"If visible, what flavor is the soda (based on its color)?","{'beer', 'ginger ale', 'lemon-lime', 'cola', 'blue raspberry', 'orange', 'cherry', 'grape'}"
57,a cup of soda,339,a cup of soda in the vacuum of space.,253,Is the cup translucent or opaque?,"{'opaque', 'translucent', 'neither'}"
57,a cup of soda,339,a cup of soda in the vacuum of space.,279,Can you see ice in the soda?,"{'Yes', 'No'}"
57,a cup of soda,340,a cup of soda on the ocean floor.,150,Is there a lid on the cup?,"{'Yes', 'No'}"
57,a cup of soda,340,a cup of soda on the ocean floor.,185,Does the cup have a straw in it?,"{'Yes', 'No'}"
57,a cup of soda,340,a cup of soda on the ocean floor.,221,"If visible, what flavor is the soda (based on its color)?","{'beer', 'ginger ale', 'lemon-lime', 'cola', 'blue raspberry', 'orange', 'cherry', 'grape'}"
57,a cup of soda,340,a cup of soda on the ocean floor.,253,Is the cup translucent or opaque?,"{'opaque', 'translucent', 'neither'}"
57,a cup of soda,340,a cup of soda on the ocean floor.,279,Can you see ice in the soda?,"{'Yes', 'No'}"
57,a cup of soda,341,a cup of soda during a skydive.,150,Is there a lid on the cup?,"{'Yes', 'No'}"
57,a cup of soda,341,a cup of soda during a skydive.,185,Does the cup have a straw in it?,"{'Yes', 'No'}"
57,a cup of soda,341,a cup of soda during a skydive.,221,"If visible, what flavor is the soda (based on its color)?","{'beer', 'ginger ale', 'lemon-lime', 'cola', 'blue raspberry', 'orange', 'cherry', 'grape'}"
57,a cup of soda,341,a cup of soda during a skydive.,253,Is the cup translucent or opaque?,"{'opaque', 'translucent', 'neither'}"
57,a cup of soda,341,a cup of soda during a skydive.,279,Can you see ice in the soda?,"{'Yes', 'No'}"
58,a stick,342,a stick in a forest.,151,Is the stick straight or curved?,"{'curved', 'straight'}"
58,a stick,342,a stick in a forest.,186,Is the stick broken or intact?,"{'The stick is intact', 'The stick is broken'}"
58,a stick,342,a stick in a forest.,222,What color is the stick?,"{'yellow', 'black', 'gold', 'orange', 'silver', 'green', 'gray', 'purple', 'red', 'multicolored', 'blue', 'brown', 'white'}"
58,a stick,343,a stick in a park.,151,Is the stick straight or curved?,"{'curved', 'straight'}"
58,a stick,343,a stick in a park.,186,Is the stick broken or intact?,"{'The stick is intact', 'The stick is broken'}"
58,a stick,343,a stick in a park.,222,What color is the stick?,"{'yellow', 'black', 'gold', 'orange', 'silver', 'green', 'gray', 'purple', 'red', 'multicolored', 'blue', 'brown', 'white'}"
58,a stick,344,a stick at a campground.,151,Is the stick straight or curved?,"{'curved', 'straight'}"
58,a stick,344,a stick at a campground.,186,Is the stick broken or intact?,"{'The stick is intact', 'The stick is broken'}"
58,a stick,344,a stick at a campground.,222,What color is the stick?,"{'yellow', 'black', 'gold', 'orange', 'silver', 'green', 'gray', 'purple', 'red', 'multicolored', 'blue', 'brown', 'white'}"
58,a stick,345,a stick on a spaceship.,151,Is the stick straight or curved?,"{'curved', 'straight'}"
58,a stick,345,a stick on a spaceship.,186,Is the stick broken or intact?,"{'The stick is intact', 'The stick is broken'}"
58,a stick,345,a stick on a spaceship.,222,What color is the stick?,"{'yellow', 'black', 'gold', 'orange', 'silver', 'green', 'gray', 'purple', 'red', 'multicolored', 'blue', 'brown', 'white'}"
58,a stick,346,a stick in a concert hall.,151,Is the stick straight or curved?,"{'curved', 'straight'}"
58,a stick,346,a stick in a concert hall.,186,Is the stick broken or intact?,"{'The stick is intact', 'The stick is broken'}"
58,a stick,346,a stick in a concert hall.,222,What color is the stick?,"{'yellow', 'black', 'gold', 'orange', 'silver', 'green', 'gray', 'purple', 'red', 'multicolored', 'blue', 'brown', 'white'}"
58,a stick,347,a stick in a home.,151,Is the stick straight or curved?,"{'curved', 'straight'}"
58,a stick,347,a stick in a home.,186,Is the stick broken or intact?,"{'The stick is intact', 'The stick is broken'}"
58,a stick,347,a stick in a home.,222,What color is the stick?,"{'yellow', 'black', 'gold', 'orange', 'silver', 'green', 'gray', 'purple', 'red', 'multicolored', 'blue', 'brown', 'white'}"
59,a tie,348,a tie in a clothing store.,152,Is the tie a necktie or a bowtie?,"{'bowtie', 'necktie'}"
59,a tie,348,a tie in a clothing store.,187,Is the tie worn with a formal or casual outfit?,"{'casual outfit', 'formal outfit'}"
59,a tie,348,a tie in a clothing store.,223,What is the dominant color of the tie?,"{'green', 'red', 'yellow', 'orange', 'purple', 'multicolored', 'maroon', 'black', 'pink', 'blue', 'brown', 'gray', 'white'}"
59,a tie,348,a tie in a clothing store.,254,Is there a pattern on the tie or is it solid in color?,"{'The tie is patterned', 'The tie is solid in color'}"
59,a tie,349,a tie in an office.,152,Is the tie a necktie or a bowtie?,"{'bowtie', 'necktie'}"
59,a tie,349,a tie in an office.,187,Is the tie worn with a formal or casual outfit?,"{'casual outfit', 'formal outfit'}"
59,a tie,349,a tie in an office.,223,What is the dominant color of the tie?,"{'green', 'red', 'yellow', 'orange', 'purple', 'multicolored', 'maroon', 'black', 'pink', 'blue', 'brown', 'gray', 'white'}"
59,a tie,349,a tie in an office.,254,Is there a pattern on the tie or is it solid in color?,"{'The tie is patterned', 'The tie is solid in color'}"
59,a tie,350,a tie at a job interview.,152,Is the tie a necktie or a bowtie?,"{'bowtie', 'necktie'}"
59,a tie,350,a tie at a job interview.,187,Is the tie worn with a formal or casual outfit?,"{'casual outfit', 'formal outfit'}"
59,a tie,350,a tie at a job interview.,223,What is the dominant color of the tie?,"{'green', 'red', 'yellow', 'orange', 'purple', 'multicolored', 'maroon', 'black', 'pink', 'blue', 'brown', 'gray', 'white'}"
59,a tie,350,a tie at a job interview.,254,Is there a pattern on the tie or is it solid in color?,"{'The tie is patterned', 'The tie is solid in color'}"
59,a tie,351,a tie in an insect breeding facility.,152,Is the tie a necktie or a bowtie?,"{'bowtie', 'necktie'}"
59,a tie,351,a tie in an insect breeding facility.,187,Is the tie worn with a formal or casual outfit?,"{'casual outfit', 'formal outfit'}"
59,a tie,351,a tie in an insect breeding facility.,223,What is the dominant color of the tie?,"{'green', 'red', 'yellow', 'orange', 'purple', 'multicolored', 'maroon', 'black', 'pink', 'blue', 'brown', 'gray', 'white'}"
59,a tie,351,a tie in an insect breeding facility.,254,Is there a pattern on the tie or is it solid in color?,"{'The tie is patterned', 'The tie is solid in color'}"
59,a tie,352,a tie in a mud wrestling pit.,152,Is the tie a necktie or a bowtie?,"{'bowtie', 'necktie'}"
59,a tie,352,a tie in a mud wrestling pit.,187,Is the tie worn with a formal or casual outfit?,"{'casual outfit', 'formal outfit'}"
59,a tie,352,a tie in a mud wrestling pit.,223,What is the dominant color of the tie?,"{'green', 'red', 'yellow', 'orange', 'purple', 'multicolored', 'maroon', 'black', 'pink', 'blue', 'brown', 'gray', 'white'}"
59,a tie,352,a tie in a mud wrestling pit.,254,Is there a pattern on the tie or is it solid in color?,"{'The tie is patterned', 'The tie is solid in color'}"
59,a tie,353,a tie in a jungle.,152,Is the tie a necktie or a bowtie?,"{'bowtie', 'necktie'}"
59,a tie,353,a tie in a jungle.,187,Is the tie worn with a formal or casual outfit?,"{'casual outfit', 'formal outfit'}"
59,a tie,353,a tie in a jungle.,223,What is the dominant color of the tie?,"{'green', 'red', 'yellow', 'orange', 'purple', 'multicolored', 'maroon', 'black', 'pink', 'blue', 'brown', 'gray', 'white'}"
59,a tie,353,a tie in a jungle.,254,Is there a pattern on the tie or is it solid in color?,"{'The tie is patterned', 'The tie is solid in color'}"
60,a toy,354,a toy in a toy store.,153,"What type of toy is depicted in the image? (e.g., plush toy, action figure, puzzle, board game, doll, construction set, remote-controlled vehicle)","{'train', 'electronic toy', 'ride-on toy', 'doll', 'remote-controlled vehicle', 'play kitchen set', 'board game', 'outdoor play equipment', 'plush toy', 'construction set', 'puzzle', 'action figure'}"
60,a toy,354,a toy in a toy store.,188,What is the primary color of the toy?,"{'yellow', 'grey', 'orange', 'black', 'gold', 'pink', 'green', 'purple', 'silver', 'red', 'multicolored', 'blue', 'brown', 'white'}"
60,a toy,354,a toy in a toy store.,224,What is the shape of the toy?,"{'train-shaped', 'robot-shaped', 'block-shaped', 'rectangle-shaped', 'cylinder-shaped', 'plane-shaped', 'ball-shaped', 'car-shaped', 'animal-shaped', 'doll-shaped', 'teddy bear-shaped', 'action figure-shaped'}"
60,a toy,354,a toy in a toy store.,255,Does the toy appear new or worn?,"{'worn', 'new'}"
60,a toy,354,a toy in a toy store.,280,Does the toy appear to be mechanical or electronic?,"{'electronic', 'mechanical'}"
60,a toy,355,a toy at a children’s playroom.,153,"What type of toy is depicted in the image? (e.g., plush toy, action figure, puzzle, board game, doll, construction set, remote-controlled vehicle)","{'train', 'electronic toy', 'ride-on toy', 'doll', 'remote-controlled vehicle', 'play kitchen set', 'board game', 'outdoor play equipment', 'plush toy', 'construction set', 'puzzle', 'action figure'}"
60,a toy,355,a toy at a children’s playroom.,188,What is the primary color of the toy?,"{'yellow', 'grey', 'orange', 'black', 'gold', 'pink', 'green', 'purple', 'silver', 'red', 'multicolored', 'blue', 'brown', 'white'}"
60,a toy,355,a toy at a children’s playroom.,224,What is the shape of the toy?,"{'train-shaped', 'robot-shaped', 'block-shaped', 'rectangle-shaped', 'cylinder-shaped', 'plane-shaped', 'ball-shaped', 'car-shaped', 'animal-shaped', 'doll-shaped', 'teddy bear-shaped', 'action figure-shaped'}"
60,a toy,355,a toy at a children’s playroom.,255,Does the toy appear new or worn?,"{'worn', 'new'}"
60,a toy,355,a toy at a children’s playroom.,280,Does the toy appear to be mechanical or electronic?,"{'electronic', 'mechanical'}"
60,a toy,356,a toy in a kindergarten.,153,"What type of toy is depicted in the image? (e.g., plush toy, action figure, puzzle, board game, doll, construction set, remote-controlled vehicle)","{'train', 'electronic toy', 'ride-on toy', 'doll', 'remote-controlled vehicle', 'play kitchen set', 'board game', 'outdoor play equipment', 'plush toy', 'construction set', 'puzzle', 'action figure'}"
60,a toy,356,a toy in a kindergarten.,188,What is the primary color of the toy?,"{'yellow', 'grey', 'orange', 'black', 'gold', 'pink', 'green', 'purple', 'silver', 'red', 'multicolored', 'blue', 'brown', 'white'}"
60,a toy,356,a toy in a kindergarten.,224,What is the shape of the toy?,"{'train-shaped', 'robot-shaped', 'block-shaped', 'rectangle-shaped', 'cylinder-shaped', 'plane-shaped', 'ball-shaped', 'car-shaped', 'animal-shaped', 'doll-shaped', 'teddy bear-shaped', 'action figure-shaped'}"
60,a toy,356,a toy in a kindergarten.,255,Does the toy appear new or worn?,"{'worn', 'new'}"
60,a toy,356,a toy in a kindergarten.,280,Does the toy appear to be mechanical or electronic?,"{'electronic', 'mechanical'}"
60,a toy,357,a toy in a high-security bank vault.,153,"What type of toy is depicted in the image? (e.g., plush toy, action figure, puzzle, board game, doll, construction set, remote-controlled vehicle)","{'train', 'electronic toy', 'ride-on toy', 'doll', 'remote-controlled vehicle', 'play kitchen set', 'board game', 'outdoor play equipment', 'plush toy', 'construction set', 'puzzle', 'action figure'}"
60,a toy,357,a toy in a high-security bank vault.,188,What is the primary color of the toy?,"{'yellow', 'grey', 'orange', 'black', 'gold', 'pink', 'green', 'purple', 'silver', 'red', 'multicolored', 'blue', 'brown', 'white'}"
